user_id,item_name,rating
76561198018159202,Wolfenstein: The New Order,1
76561198080980901,The Lord of the Rings Online™,3
76561198066955730,Garry's Mod,3
76561198056288026,Game of Thrones - A Telltale Games Series,3
dyslexicdew,Tom Clancy's Ghost Recon Phantoms - NA,3
Dysloyal,Rocket League,3
Eack,Asteroids: Outpost,2
76561198008263039,Steel Ocean,3
76561198060822442,Grand Theft Auto V,5
76561198049435011,Warframe,3
76561198105310142,The Elder Scrolls V: Skyrim,1
edgar_its_the_popo,Counter-Strike: Global Offensive,5
riseofnations231,Cubemen,3
Efreak,Counter-Strike: Global Offensive,3
76561198038840599,Sid Meier's Civilization V,3
SuccForCancer,Contagion,5
UberDuckLord,Rust,5
hashandtag,Age of Empires II: HD Edition,3
JZargo4Pres,Five Nights at Freddy's,3
XavvPlays,Transformice,3
76561198056254879,Realm of the Mad God,3
117331,Warframe,1
Clarkos,Geometry Dash,3
susanoofag,Total War: ATTILA,5
eljefe2171,Moonbase Alpha,1
76561198140431707,Receiver,3
LapFucksTrax,Jet Set Radio,3
76561198047866299,Door Kickers,3
pon2543007,ARK: Survival Evolved,5
76561198064445006,One Thousand Lies,3
en-esta-partecita-esta-zacler,Planetary Annihilation: TITANS,3
76561198075233562,Warframe,3
EnderRay10420,Garry's Mod,5
Mr_Doge,Dark Souls: Prepare to Die Edition,3
76561198026040814,WARMODE,2
76561198059783767,Arma 2: Operation Arrowhead,5
PurpleGenius,Heroes & Generals,5
76561198048256508,ARK: Survival Evolved,3
76561198154493361,Fallout 3 - Game of the Year Edition,3
FedeAcv2,No More Room in Hell,3
76561198097219763,Evolve Stage 2,3
akiomio,Sid Meier's Civilization V,5
76561198170217862,Dirty Bomb,3
76561198117877658,Life Is Strange™,3
76561198073082088,Garry's Mod,3
EternumHD,Counter-Strike: Global Offensive,3
SpecialSomeone,Kinetic Void,2
compuguy123,Far Cry® 3,1
76561198041889877,AdVenture Communist,1
76561198054332392,Lost Lands: Mahjong,5
76561198014848587,Unturned,3
76561198064260593,Counter-Strike: Global Offensive,3
hayen-,Counter-Strike: Global Offensive,3
76561198068174077,Insurgency,3
76561197995939652,Grand Theft Auto V,3
hoot_toot,Kung Fury,3
76561198028187926,Defiance,3
ExtraEdition,War Thunder,2
76561198088408984,Miscreated,2
sgtkitty,Tabletop Simulator,1
76561198065247694,Construction-Simulator 2015,1
76561198054549164,Alien: Isolation,2
76561198094506909,Hero Siege,3
Letachal,Starbound,3
76561198046912445,Counter-Strike: Global Offensive,3
falynax,Skullgirls,3
PlainLukekil,XCOM: Enemy Unknown,3
76561198103524411,Mount & Blade: Warband,5
rockethaul,Counter-Strike: Global Offensive,5
76561198085107826,Counter-Strike: Global Offensive,5
76561198073714126,MachineCraft,1
76561198047208774,No Man's Sky,4
whyiscustomurlathing,Grand Theft Auto V,3
FeatInk,The Culling,2
bigprenis,Borderlands 2,3
76561198068086235,Tom Clancy's Ghost Recon Phantoms - NA,3
matt20131,DayZ,1
Mrawes0m3,Next Car Game: Wreckfest,3
InsightXIVC,Counter-Strike: Global Offensive,3
76561198054211660,Garry's Mod,3
izumireina,Heroes & Generals,2
Fetolino,Prime World: Defenders,5
76561198032373589,Rocket League,3
Fiesta787,Pinball FX2,5
76561197960425229,AdVenture Capitalist,3
76561198057473311,Rust,1
76561198068825441,H1Z1: Just Survive,5
LetsBeOn,One Finger Death Punch,5
76561198061285334,Insurgency,5
Takmid,Insurgency,3
76561198075229095,Crimsonland,3
FiveCast,8BitMMO,3
76561198003855855,PAYDAY 2,2
OH_MY_GOSH,Knight Online,2
modtech,Counter-Strike: Global Offensive,3
Fliqi,Counter-Strike: Global Offensive,3
Fluphy_,PAYDAY 2,5
76561198021135914,Dark Souls: Prepare to Die Edition,3
treemasterrace,ARK: Survival Evolved,5
76561198162487321,Awesomenauts,3
Anthonybasso,Unturned,3
76561198081848896,Don't Starve,5
76561198124526584,Tom Clancy's Rainbow Six Siege,5
76561198044471846,Unturned,5
FORTHMINGUTH,Tom Clancy's Rainbow Six Siege,1
TruBru,RAW - Realms of Ancient War,2
tyrone266,Arma 3,3
Frankaloons,Just Cause 2,5
jach5270,Counter-Strike: Global Offensive,3
76561197995338574,Counter-Strike: Global Offensive,3
76561198094830975,Warframe,3
joshj23,Space Engineers,5
76561198066916378,Unreal Gold,5
idsoftwaresquake,Eon Altar,1
76561198057781627,Asteroids: Outpost,1
76561198007208545,Men of War: Assault Squad,3
76561198062924967,Counter-Strike: Global Offensive,3
bradon745,StarForge,2
farmerbillson,Brawlhalla,3
iConnor_,Grand Theft Auto V,5
76561198093394236,Ghost in the Shell Stand Alone Complex First Assault Online,3
76561198091938654,DLC Quest,3
dankememesforsweatyteens,Realm of the Mad God,1
76561198045421572,Bad Rats,1
mudswipe,Loadout,3
dazahh,Axel & Pixel,1
76561198019669521,Black Mesa,3
76561197985634755,Counter-Strike: Global Offensive,3
76561198067938749,ABZU,5
maketeanotwar,Warframe,3
LeBovin,Garry's Mod,3
FunkMeister1,Robocraft,1
76561198141880878,DEADBOLT,5
76561198071928116,Viscera Cleanup Detail: Santa's Rampage,3
76561198079327998,Fistful of Frags,5
jb2481,Ship Simulator Extremes,4
76561198034573935,Counter-Strike: Global Offensive,1
76561198072724653,Counter-Strike: Global Offensive,5
JorazGamerGuy,Hitman: Absolution,1
76561198089131001,Transformice,1
loominis,Robocraft,3
tcase42,PAYDAY 2,1
gatorgolfing,Loadout,5
Has2Ragretz,The Walking Dead,3
76561198067352691,Fistful of Frags,1
76561198060072424,TERA,5
76561198065466146,The Elder Scrolls V: Skyrim,5
SGSChief,Assassin's Creed II,1
HeavyfromHell,Prototype,3
MysticZemo,Robocraft,5
gfire555,Counter-Strike: Global Offensive,5
76561198202329564,Counter-Strike: Global Offensive,1
76561198050768829,Left 4 Dead 2,5
76561198036861500,Fallout 3 - Game of the Year Edition,3
76561198088472271,Counter-Strike Nexon: Zombies,1
ghostlybug22,Warframe,5
GiBaPEzLife,The Culling,3
76561198079080583,Evolve Stage 2,5
76561198079227569,Starbound,5
gillinator,Total War: ATTILA,3
76561198095945803,FTL: Faster Than Light,5
Wazzaa_man,Don't Starve Together,3
76561198075871336,Mad Max,1
Glenbluey,Dirty Bomb,2
76561198071445832,Counter-Strike: Global Offensive,2
sunnnnnnnnnnnny,VVVVVV,5
76561198048230501,Robocraft,5
Fishisaurus,Robocraft,2
Gterrestrial,Emily is Away,5
Turntaker,The Elder Scrolls V: Skyrim,3
76561198052512374,Life Is Strange™,1
gothamsavior24,Call of Duty: Black Ops III,2
uhhallo,Tiny Thief,5
Govostype0406,Rocket League,3
76561198003189312,Arma 3,3
76561198149213236,Batman™: Arkham Knight,2
farquadspenis,Counter-Strike: Global Offensive,3
FullTimeSilver3,Hero Siege,2
GravityI,PAYDAY 2,5
76561198100417292,Airships: Conquer the Skies,5
76561197996156672,Moonbase Alpha,3
GREENMAN41,Super Crate Box,3
76561198066611105,Left 4 Dead 2,3
Grelekzel,Super Hexagon,3
76561198016940185,Garry's Mod,3
greyson_4450,Portal 2,5
76561198138586856,Primal Carnage,2
ReapersHunt,Starbound,3
luduwick,ARK: Survival Evolved,5
GirlzLikeBears,Garry's Mod,1
TheWaterGod,Gauntlet™ ,3
sphix,Darkest Dungeon,3
76561198070892581,Bastion,5
guhou,Counter-Strike: Global Offensive,3
GuihZito,Obliteracers,3
mastergamerinfinity,Insurgency,3
Spiritedaway1,Plague Inc: Evolved,3
GungeonRighteer,Counter-Strike: Global Offensive,3
76561198062447997,Guns of Icarus Online,5
gusso10_,Rogue Legacy,3
76561198053608159,Don't Starve,5
Habbyman,Overgrowth,2
76561197970519408,Double Action: Boogaloo,5
Haelnorr,Fallout 3,3
76561198082179266,Grand Theft Auto IV,2
Haitroid,Just Cause 2,1
76561198021575394,Loadout,5
76561198074079694,Sid Meier's Civilization V,5
Halio99,Terraria,5
HamThePanMan,Crimzon Clover  WORLD IGNITION,3
76561198043275956,Space Engineers,5
hand0fcthulhu,Tales from the Borderlands,5
76561198065866954,Fallout 4,3
supersushi987,Don't Starve Together,3
76561198080881484,Trove,3
76561198038572397,Insurgency,3
76561198081776244,Counter-Strike: Global Offensive,3
OfficialRagey,Rust,5
TittyDestroyer,Far Cry® 3,3
76561198083095219,Floating Point,3
HAramabeeHarrrisssooon,Garry's Mod,3
DANKESTMEMEMACHINEEVER,Warface,2
lucky-seven,Five Nights at Freddy's 4,5
76561198119721428,Castle Crashers,3
76561198072072529,Goat Simulator,5
76561198121314683,DayZ,3
76561198123168383,Grand Theft Auto V,2
harrylolman,Counter-Strike: Global Offensive,5
76561198046718131,Counter-Strike: Source,3
Rambo1061,The Collider 2,3
harvse,Counter-Strike: Global Offensive,3
hawaiianisswag,Call to Arms,3
76561198066734993,Counter-Strike: Global Offensive,3
76561198103362354,Robotex,5
Nzatz,Counter-Strike: Global Offensive,3
fil96,Just Cause 2,3
76561198070092383,The Elder Scrolls V: Skyrim,5
hecaton_john,Counter-Strike: Global Offensive,3
76561198042879129,Project Zomboid,3
TDOJ3DTDO,Garry's Mod,3
HeliDash,Counter-Strike: Global Offensive,3
punkinoz,Saints Row: The Third,5
imsufferingkillme,Unturned,3
hellotherem8,LEGO® MARVEL Super Heroes,3
fintanboy,Left 4 Dead 2,3
henrydxb,NEO Scavenger,2
76561198059990081,Robocraft,2
bobthehappyterroriest,Thinking with Time Machine,3
PimpIt,Path of Exile,5
76561198062484829,Lichdom: Battlemage,5
76561198055335886,Space Engineers,3
76561198070690856,The Walking Dead: Season Two,3
76561198045953692,The Elder Scrolls V: Skyrim,3
216712138,Europa Universalis IV,2
76561198006679831,La Tale,3
Gawee08,Guns and Robots,3
76561198123074348,Don't Starve,5
koconut100,Double Action: Boogaloo,5
76561198036822015,Penguins Arena: Sedna's World,3
highpr,Aliens: Colonial Marines,3
CyberBlade,Half-Life 2,3
76561198042823843,Counter-Strike: Global Offensive,3
stevenlikesdicks,Terraria,3
Hollowfun,Terraria,5
WildCheese,Insurgency,3
76561198079621961,Counter-Strike: Global Offensive,3
76561198080786408,DayZ,3
quadruplemoney,Blacklight: Retribution,3
76561198080644089,Robocraft,2
peoplesidiot,Age of Empires II: HD Edition,3
IrishNZ,Awesomenauts,5
iareasdaft,Killing Floor 2,2
kylesimmonds,Garry's Mod,3
DazzaPlays,Rust,5
horizon95,No Man's Sky,1
76561198066842598,Counter-Strike: Global Offensive,5
HostileTemper,AdVenture Capitalist,5
GenericNonCreativeProfile,BioShock Infinite,3
beefiest,Counter-Strike: Global Offensive,3
b167er,Counter-Strike: Global Offensive,3
76561198095222559,Counter-Strike: Global Offensive,3
huy115,Metro: Last Light,3
76561198065934504,Rust,3
76561198071399737,Magicite,3
76561198054285764,Counter-Strike: Global Offensive,3
76561198139694944,GRID 2,5
itschewz,STAR WARS™ Battlefront™ II,5
anthonyrocks65,Dead Pixels,1
Bhulb,Terraria,5
76561198054508148,DOOM,3
offlinebyourmine,Trove,2
76561198067593136,Altitude,3
HunkHogan69,Portal 2,5
76561198062884956,Counter-Strike: Global Offensive,3
naomibby,Godus,3
76561198061796524,Total War: ROME II - Emperor Edition,2
76561198009498722,Counter-Strike: Global Offensive,3
hzqBICEPS,Garry's Mod,3
76561198046190974,200% Mixed Juice!,3
76561198041993527,No More Room in Hell,5
I_BBox_4_u,Counter-Strike: Global Offensive,2
zaintheking,LEGO® MARVEL Super Heroes,5
Ulrikk,Realm of the Mad God,3
tickets845,If My Heart Had Wings,3
folkfrightsa,The Slaughtering Grounds,2
pudjapu,Garry's Mod,5
iampro554433,Heroes of Might & Magic III - HD Edition,2
ian_ramsay,ARK: Survival Of The Fittest,3
76561198071526072,Counter-Strike: Global Offensive,5
76561198034167696,No Man's Sky,2
nicholasd7,Ori and the Blind Forest,3
76561197990772718,F1 2014,5
HonestlyIdontcares,BioShock,3
76561198095214263,Rocket League,1
FireInLatin,Sven Co-op,2
IGotDahMunchies,Legend of Grimrock,5
76561198068085433,Mini Metro,3
macey_moo,PAYDAY 2,3
marster1618,Robocraft,4
CancerCure,Don't Starve Together,5
76561198055499125,PAYDAY 2,5
76561198066760486,Just Cause,3
76561198223442840,PAYDAY 2,2
dugec01,BeamNG.drive,3
staecrh,Robocraft,2
Infinitespeed,Emily is Away,3
76561198095297673,theHunter,3
76561198088860621,Counter-Strike: Global Offensive,1
76561198068363182,Schrödinger's Cat and the Raiders of the Lost Quark,3
sweatmore,Rising Storm/Red Orchestra 2 Multiplayer,3
76561198041240181,Counter-Strike: Global Offensive,3
76561198078587197,HAWKEN,3
guidetti1,Fallout 4,3
ias19112000,Arma 2: Operation Arrowhead,3
76561198066084140,Miscreated,3
alexisbest25,Sid Meier's Civilization V,3
iSkulz,Saints Row 2,4
Issekara,Counter-Strike: Global Offensive,5
ysarge,Counter-Strike: Global Offensive,3
ITCGaming101,Warframe,5
yodadda,Zombie Army Trilogy,3
itscriddle,DRAGON BALL XENOVERSE,3
iVerse,Garry's Mod,3
iVoltGaming,Spiral Knights,3
76561198047273546,Unturned,5
ironcass,Worms Clan Wars,3
76561198044586193,Gang Beasts,3
JosephBarrett,Counter-Strike: Global Offensive,5
76561198155610749,911: First Responders,5
jinmanabe,Borderlands 2,5
Jaberley,Rust,3
thelostwolf,Dead Island: Epidemic,1
keiran1,Battlefield: Bad Company 2,3
Jacmac,Wolfenstein: The New Order,3
jadaik,Black Mesa,3
76561198021364449,Loadout,5
Guinhoh311,No More Room in Hell,5
76561198099036584,Lethal League,5
76561198049901169,Counter-Strike: Global Offensive,5
Jamessss,SpeedRunners,3
JamsL33T,The Elder Scrolls V: Skyrim,5
76561198027305355,The Binding of Isaac: Rebirth,3
76561198042113307,Call of Duty: Black Ops II,5
JarpsAU,Counter-Strike: Global Offensive,3
jarvisnumbanine,The Park,1
Memphis__,Left 4 Dead 2,3
jawdoe,Terraria,4
76561198055262214,The Forest,1
76561198055365037,Borderlands 2,3
jdrocks,Garry's Mod,5
idonothack,PlanetSide 2,3
76561198041845214,Landmark,2
76561198079495006,Terraria,3
76561198052516862,Infestation: Survivor Stories Classic,1
geckglobal,Rust,4
xexilex,Counter-Strike: Global Offensive,5
NotVengeance,DayZ,3
aligindahousebabykosha,Counter-Strike: Global Offensive,3
76561198037540189,Timber and Stone,5
1234567io9872345678765432,Ori and the Blind Forest,3
76561198070993687,Counter-Strike: Global Offensive,5
psn_jmcgamer12,Sanctum 2,3
76561198115194725,Brawlhalla,3
captainchomp,Path of Exile,2
MezKip,PlanetSide 2,3
2ZESTY4ME,Tom Clancy's Rainbow Six Siege,3
Qu_Boy,Counter-Strike: Global Offensive,3
TheLifeAndTimesOfTim,Magic Duels,2
76561198081148689,Rust,4
76561198079765149,Far Cry® 3,3
76561198055887918,Dragon Age: Origins - Ultimate Edition,1
boazegevski,Everlasting Summer,5
76561198018552349,Terraria,3
Jonaleko,DayZ,3
76561198053060832,Counter-Strike: Global Offensive,1
mistersicklad483759,Space Engineers,1
Joshman106,Spiral Knights,3
91221301,Terraria,3
Terencio,Rust,3
2ik4tf,Warface,3
76561198077432581,Killing Floor,3
76561198055604266,Dungeon Defenders II,3
76561198107847795,Rocksmith 2014,3
THEHITMONKEY,LEGO® Worlds,3
76561198046170033,Heroes & Generals,2
jubjub727,CPUCores :: Maximize Your FPS,5
jukianinja,FTL: Faster Than Light,5
JunG00berfuckingsucks,Batman: Arkham City GOTY,3
76561198036171355,H1Z1: Just Survive,5
mrpoo2,Pox Nora,5
Justmatel,Duke Nukem 3D: Megaton Edition,1
ducksswamp,Garry's Mod,5
spbko8o,Starbound,5
76561198107506517,Age of Empires II: HD Edition,3
76561198079774158,Counter-Strike: Global Offensive,5
kaepora0gaebora,Undertale,5
prettyhm02forawhiteguy,BioShock Infinite,5
KappaKaiju,Loadout,5
kappa_chino,Electronic Super Joy,3
KappaSJ,Half-Life 2,3
kards,Unturned,3
76561198121874542,Child of Light,4
ownageog,DayZ,3
r3koil,DayZ,2
76561198026604616,The Elder Scrolls V: Skyrim,5
76561197970565267,ARK: Survival Evolved,3
Kayndarr,Call of Duty: Black Ops II,5
kaysmart,Prison Architect,3
TheKazimir,H1Z1: Just Survive,5
KSAC,Battleborn,3
76561198065764432,PAYDAY 2,5
76561198075749223,DayZ,3
keino_,Nosferatu: The Wrath of Malachi,3
54Strat,FINAL FANTASY TYPE-0 HD,3
765611979902442O1,DARK SOULS III,3
kenny536,Kerbal Space Program,3
76561198097795611,ARK: Survival Evolved,5
76561198066012786,Blood and Bacon,3
76561198088808564,PlanetSide 2,5
Delicous_Cookies,The Walking Dead: Season Two,3
76561198057958244,Killing Floor,1
76561198105473254,Ride to Hell: Retribution,5
76561198042170355,Goat Simulator,3
IGotHeadFromYourMotherLastNight,PAYDAY 2,5
fuckchu,Interstellar Rift,3
76561198078119248,Robocraft,3
Killerkalf,Counter-Strike: Global Offensive,5
46366536564574576346346546,Killing Floor,3
76561198219902115,Warframe,3
76561198081529182,Borderlands 2,3
kk_kyser,Garry's Mod,3
76561198074700614,PAYDAY 2,3
76561198042236060,Counter-Strike: Global Offensive,5
woahlevel20,PlanetSide 2,1
76561198070706154,Counter-Strike: Global Offensive,5
neveroddorburnsy,Kerbal Space Program,3
JusicTheGod,Counter-Strike: Global Offensive,3
76561198068552229,Counter-Strike Nexon: Zombies,5
kiricky,Batman: Arkham City GOTY,3
pp0085,Space Engineers,3
76561198083247658,Victoria II,3
Omega_0,Toribash,3
76561198072489692,Tom Clancy's The Division,3
Snoresville,Rust,3
supersonic380,Medieval II: Total War,5
TheKiwiMantis,Knight Online,3
76561198044278243,Arma 3,3
76561198078641610,STAR WARS™ Republic Commando,3
everybodyloveskungfufighting,Tom Clancy's Rainbow Six 3: Gold Edition,3
Knight-Silver,Magicka,3
76561198044619788,PlanetSide 2,3
knitro,The Bureau: XCOM Declassified,1
76561198088802064,Unturned,3
kofeyh,The Long Dark,3
KoiyyBoi,Fallout 4,4
Rexoman,ARK: Survival Evolved,5
76561198063391282,Half-Life 2,3
korndigger,Unturned,3
76561197970812298,Rust,5
76561198085167128,Path of Exile,3
76561198081667528,Chivalry: Medieval Warfare,5
kowala913,Batman™: Arkham Knight,3
76561198056445553,Kenshi,3
76561198025499996,POSTAL 2,3
62568973,Darkest Dungeon,1
76561198055670224,DARK SOULS™ II,5
demtitsgirl,Unreal Tournament 2004,3
76561198036070181,Total War: ROME II - Emperor Edition,4
drkritisch,XCOM: Enemy Unknown,3
76561198054912188,Counter-Strike: Global Offensive,1
76561198074348729,Grand Theft Auto V,3
druittmatee,Happy Wars,2
kurbi-wan_kenobi,Cities: Skylines,3
AsusGamerHD,Unturned,2
kuroTENSHI_bread,Dead by Daylight,3
YOLO-MCSWAGINGS,The Elder Scrolls V: Skyrim,1
76561198118549893,Call of Duty: Modern Warfare 2,5
76561198072676503,ARK: Survival Evolved,3
lambdaop,Counter-Strike: Global Offensive,3
lazrknight,DayZ,4
BAMOSABENSER,8-Bit Armies,3
76561198113520617,Garry's Mod,3
lachd1223,Assassin's Creed® III,2
lachie222,Garry's Mod,5
76561197976109742,Carpe Diem,3
LachieLobster,Rust,3
thatonelonelyguy,Silent Hunter 5: Battle of the Atlantic,3
negao22cm,Counter-Strike: Global Offensive,3
laerte261,Half-Life 2,3
lainkelnuv,Rust,3
gesbhsfbgufbyudguesvyfy,Counter-Strike: Global Offensive,5
MMR_Assasin,Watch_Dogs,5
OfficialLandyy,Unturned,3
evilspirit112233,FTL: Faster Than Light,3
76561198080125105,Counter-Strike: Global Offensive,1
LaughingRobot,Garry's Mod,3
76561198120937791,Infestation: Survivor Stories Classic,3
76561198123388393,Garry's Mod,3
NUZXD,Mortal Kombat Kollection,5
nchavezzzzz,Garry's Mod,3
Officer_Bathtub,Unturned,3
95758,Bad Rats,3
PraetorianCohort,Verdun,3
76561198079337907,Terraria,3
Opal_mine,Path of Exile,3
76561198095949899,Total War: WARHAMMER,3
76561198091159513,Path of Exile,3
76561198238911958,Evolve Stage 2,5
76561198020449132,Freedom Planet,5
Thelugomes,Half-Life 2,3
ultimax10,Airships: Conquer the Skies,3
558092,Nidhogg,3
76561198056549802,Counter-Strike: Global Offensive,3
76561198130025891,Infestation: Survivor Stories Classic,2
lemustachon,Warface,3
LendaSumida,Mount & Blade: Warband,3
leo17453,Blacklight: Retribution,3
leoguibrito,H1Z1: Just Survive,2
76561198073104304,Rivalry,3
lepidus99,DayZ,2
teamrobo,DayZ,1
letspretend,Rust,3
LewBrew,Left 4 Dead 2,3
LeZanye,Warframe,3
everybodylovesrayman,DayZ,3
76561198051769570,Sonic & All-Stars Racing Transformed,5
gigantowang,Magicka,5
Lickidactyl,Hard Reset,3
lightfrog94,Terraria,3
lihaloil,DayZ,4
76561198058575754,Mount & Blade: Warband,5
ziass,Kerbal Space Program,3
76561198073368645,The Slaughtering Grounds,2
chicken_nuke21,Trainz Simulator 12,5
linksupersayan,PAYDAY 2,4
LinnieLin,Risk of Rain,3
LionBrito,Call of Duty: Black Ops III,2
76561198046807777,Arma 3,3
dietrich1998,Bad Rats,3
companothemuslim,The Elder Scrolls V: Skyrim,4
76561198069678796,The Masterplan,3
76561198055325222,Counter-Strike: Global Offensive,5
lewisbigd,Star Trek Online,3
lNightlRaven,PlanetSide 2,1
76561198047489572,ARK: Survival Evolved,3
Lochstar12,PAYDAY 2,2
logokas,Evolve Stage 2,3
NotSniperMainMr,Fable - The Lost Chapters,5
DTSZ,Dollar Dash,2
76561198089480352,Counter-Strike: Global Offensive,3
scummyladsRus,Clicker Heroes,3
